time,ax,ay,az,gx,gy,gz,label
10104,-4.549,0.177,11.688,1.097,2.798,-2.731,0
10128,-4.566,0.146,11.655,0.975,2.523,-2.800,0
10152,-4.628,0.165,11.729,0.685,2.898,-3.006,0
10176,-4.549,0.153,11.648,0.594,2.875,-2.823,0
10200,-4.609,0.199,11.684,0.632,2.340,-2.876,0
10224,-4.611,0.180,11.672,-0.147,2.737,-2.846,0
10248,-4.650,0.208,11.669,-0.254,2.455,-2.922,0
10272,-4.614,0.168,11.645,0.319,2.157,-2.747,0
10296,-4.642,0.180,11.631,0.097,2.035,-2.647,0
10320,-4.657,0.177,11.617,-0.154,2.134,-2.747,0
10344,-4.626,0.132,11.612,0.250,2.272,-2.563,0
10368,-4.647,0.182,11.617,0.357,2.493,-2.739,0
10392,-4.709,0.175,11.607,0.365,3.203,-2.854,0
10416,-4.659,0.192,11.667,0.014,2.279,-2.838,0
10440,-4.690,0.187,11.607,0.181,2.317,-2.884,0
10464,-4.726,0.132,11.595,0.059,2.111,-2.762,0
10488,-4.707,0.215,11.665,-0.086,2.699,-2.586,0
10512,-4.729,0.211,11.595,-0.017,2.317,-2.670,0
10536,-4.719,0.160,11.542,0.212,1.890,-2.770,0
10560,-4.752,0.187,11.530,0.181,1.814,-2.739,0
10584,-4.726,0.204,11.595,-0.009,1.111,-2.571,0
10608,-4.750,0.180,11.609,-0.170,1.592,-2.541,0
10632,-4.724,0.153,11.590,-0.277,1.829,-2.731,0
10656,-4.781,0.184,11.569,0.166,1.615,-2.876,0
10680,-4.772,0.160,11.550,-0.002,1.485,-2.701,0
10704,-4.760,0.206,11.614,-0.361,2.646,-2.800,0
10728,-4.793,0.158,11.540,0.197,2.142,-2.983,0
10752,-4.748,0.196,11.533,0.006,2.829,-3.006,0
10776,-4.812,0.163,11.571,0.372,3.035,-2.884,0
10800,-4.808,0.180,11.566,0.151,2.951,-2.861,0
10824,-4.843,0.187,11.626,0.334,2.890,-2.762,0
10848,-4.815,0.170,11.519,0.449,2.661,-2.892,0
10872,-4.803,0.096,11.480,-0.017,2.333,-2.594,0
10896,-4.896,0.165,11.607,0.494,2.180,-2.663,0
10920,-4.894,0.182,11.631,0.250,2.241,-2.991,0
10944,-4.843,0.213,11.528,0.494,3.585,-3.014,0
10968,-4.903,0.192,11.519,1.036,3.600,-2.884,0
10992,-4.922,0.182,11.540,1.678,2.394,-2.724,0
11016,-4.973,0.232,11.461,0.769,3.188,-2.884,0
11040,-4.906,0.211,11.526,0.586,3.753,-2.724,0
11064,-4.877,0.172,11.521,1.159,2.600,-2.770,0
11088,-4.961,0.220,11.540,1.227,3.684,-3.075,0
11112,-4.958,0.227,11.485,0.632,3.600,-2.876,0
11136,-4.956,0.168,11.432,-0.254,3.699,-2.686,0
11160,-4.970,0.196,11.526,0.403,3.913,-3.060,0
11184,-4.970,0.211,11.533,1.044,3.676,-3.090,0
11208,-5.006,0.184,11.451,0.609,3.585,-2.754,0
11232,-5.021,0.177,11.380,1.342,4.600,-2.701,0
11256,-5.018,0.199,11.444,0.868,4.462,-2.869,0
11280,-5.052,0.223,11.411,0.632,4.836,-2.762,0
11304,-5.059,0.218,11.444,0.930,3.562,-2.296,0
11328,-5.047,0.215,11.329,0.494,3.951,-2.968,0
11352,-5.059,0.204,11.293,0.815,3.455,-2.663,0
